tokens,neg_score,neu_score,pos_score
vô không được toàn ứng dụng không phản hồi,0.4704637296568893,0.2488324648453628,0.28070380549774787
game lỗi mong nhà phát hành sửa lại,0.3463816250640899,0.3808985923523285,0.27271978258358165
lạy luôn tải hon chục lần mà không được,0.37287021704450285,0.34233741191207795,0.28479237104341915
tôi tải không được vậy,0.3690700407585354,0.3882938523488376,0.242636106892627
i log in by my account,0.3990748043895558,0.32099363904858186,0.27993155656186247
không uổng công khi cho sao,0.42856164118568507,0.29502814173985403,0.2764102170744609
tôi không thích vì không đủ năng lượng,0.4665216163204998,0.3251789988841088,0.20829938479539126
game chơi quá nhiều quảng cáo chơi lúc thôi mà nó nản muốn xoá game luôn,0.41967584564359384,0.3782003343660288,0.20212381999037748
rất lần vào là lag không điều khiển được mong sớm khắc phục,0.36435698862872,0.3098899299478426,0.32575308142343745
game như cc cập nhập éo được,0.35695518437096874,0.35251413044537666,0.29053068518365455
tôi muốn game này phải đền bù lại cho gần chìa kháo của gần vàng của còn hơn ván của mất hết rồi game lỗi kiểu gì v tôi làm đủ mội cách cũng không lấy lại được tôi đăng nhập trước đó và tôi thoát vào lại cung không thấy hiện lại tôi tắc nguồn đt mở lại vẫn không thấy xóa game tải lại thì cho ván k vàng và chìa khóa tôi chơi game này hơn năm mất hết rồi đềnh,0.42192438272697297,0.37139669559892324,0.20667892167410382
minh ghét tro choi nay,0.3647606379829161,0.30707146819504566,0.32816789382203826
đừng cho quãng cáo nửa,0.479241794658631,0.3654777844367349,0.1552804209046341
game này chỉ có con gấu mới chơi và lag và bị đứng nữa,0.4209401106744181,0.34844410589355657,0.23061578343202535
game rất chán vì không đánh nhau với ông bảo vệ được mà cứ bắt chạy,0.4379764949575015,0.3352548932832964,0.22676861175920215
sao tai không được no noi loi xam qua minh mong người dang tro nay nen coi lai thi hon,0.3642383408510524,0.34741409377573507,0.28834756537321254
game càng mới là vô càng khó ảo,0.41523872106094,0.2640437622459107,0.32071751669314924
không đăng nhập được f,0.34689947847008173,0.3482796708279622,0.304820850701956
mình tải không được nên cho một sao,0.36845299392444164,0.41464422047671845,0.21690278559883988
PROFANE toan pi pao lai không,0.4128319551790452,0.2995754133802945,0.2875926314406604
tải mà đủ dung lượng rồi mà cứ bị sao í,0.3831826591855519,0.3133184198622879,0.30349892095216024
như cục trưởng cục quản cho dễ hiểu và công nghệ thông tin về c,0.39097939318981545,0.2662662541084819,0.34275435270170257
chả được cai gì tải z lỗi trên ai xài thí tải nha,0.4385798014371801,0.3288975645307777,0.2325226340320421
ma thang cha tui bay xao tao tai ve không được đi chết hết đi tao mừng,0.49645713908156147,0.275914270206834,0.22762859071160463
dở vãi thằng e t kêu hay PROFANE nó,0.3819410254107489,0.3594327936624061,0.258626180926845
tôi cũng vậy gần fun hết con thì tôi xóa một thời gian chơi lại mất hết con,0.59087223632805,0.2654081149084705,0.14371964876347956
tôi không thể làm gì để có thể chạy đến hết đoạn đường này nó rất dày và vô tận tôi chỉ cho sao,0.49260654260972847,0.24842302645447376,0.25897043093579764
hay bị đứng bao nhiêu kỉ lục mất hết đang chơi lấy top cái bay ra hoài mất luôn game kém,0.5222424747772676,0.2844516132406771,0.19330591198205532
bật không vô được là sao tắt vô được,0.42308839186913366,0.319647297097937,0.25726431103292935
không cập nhập được vào game nên cho một sao,0.3512504572509805,0.43104097221389487,0.21770857053512466
game quá nhiều quảng cáo,0.47187606456435016,0.3271826061284198,0.20094132930723002
tai s tai ve mà k được,0.35513694505300203,0.3296216644606395,0.3152413904863584
game cập không có hay,0.35147365951029297,0.38772792723353783,0.2607984132561692
game này tôi thấy cũng bình thường,0.3451347167557756,0.35090603365357365,0.3039592495906506
game chán quá chỉ chạy mới né,0.5165660580157737,0.24486214606287168,0.23857179592135458
sao vô mà nó hoài vậy,0.4101809982912723,0.32653441322507354,0.2632845884836542
game thấy mà ghê chó nó chơi nó còn thấy ghe,0.34437372508700065,0.3580476473653075,0.2975786275476918
cho nài thật thú vị hơn,0.3821955643879998,0.30690535714663064,0.31089907846536957
no đến nữa ống là không load nữa vãi chẳng hiểu,0.35330796286864935,0.3676702600722803,0.2790217770590704
xóa đi tải lại mất hết đồ,0.463906523155501,0.31275322460473187,0.22334025223976717
game không vào được lâu lâu mới chơi được lần,0.359050417138042,0.3952998965021999,0.24564968635975806
cứ vô thấy hình là nó thoát ra ngoài chán,0.46647344892128884,0.2740724022836232,0.25945414879508805
me an gi ma tai cham vai,0.4012358511213843,0.3344840802158635,0.2642800686627521
game tai không được vi nhiu mb quá,0.3650297443479237,0.3094288833673348,0.3255413722847414
game toàn au ra ngoài như PROFANE,0.3422139716771229,0.38981867234250117,0.26796735598037585
tệ vì tải lâu với lại không được sao,0.5402525296120659,0.2716947951733767,0.18805267521455754
tải thì không tải được cứ hiện gia chữ lung tung,0.38595460368977375,0.31654916629894936,0.2974962300112769
làm đơ cả máy điện thoại,0.38965140011054483,0.26097771188271046,0.34937088800674476
k vô được me gì hết,0.39700475286853926,0.34749802686258296,0.2554972202688777
chó bo chó nguyên chó bin,0.38829915776554425,0.30496109974535607,0.3067397424890996
bắt buộc dừng là sao,0.384963052667088,0.381578518460339,0.23345842887257304
game không có sơn súng nên cho sao,0.3598385580042407,0.44710283423823594,0.1930586077575234
lau qua xin may thanh dung tai,0.37889033639345515,0.2476055987219698,0.373504064884575
không có nhìn thấy đường thì chơi vào mũi à,0.4281372743196132,0.3856994702559172,0.1861632554244696
game không có âm thanh mặc dù loa điện thoại tôi bị hư,0.39438477128313176,0.39764924737038043,0.2079659813464878
toi cho sao vì sao là còn sao là,0.3820128043310195,0.44906620011632425,0.16892099555265627
liên quân chơi hay vãi sao cho liên quân,0.3840899713884299,0.4334664151851622,0.18244361342640786
sao là sao là,0.3640053230013913,0.48526004351619756,0.15073463348241123
tức tức rực rừng đức uỳnh im thế từ ag y b thuốc v em êu em y bch gì hay gì đều usd,0.41032168223464277,0.27687558721244065,0.31280273055291663
game hay mất nhiều quyền cá nhân,0.3423737853708024,0.414060488281681,0.24356572634751672
e w vì sao người tạ ơn cũng không có nhận em đã uống thuốc ngủ rồi,0.39108256079170234,0.356092802623075,0.2528246365852226
cứ cày được nhiều rồi game lại tự khó chịu lắm mất hết bao nhiêu tiền nạp vào mọi người đừng tải nữa,0.46959900132206617,0.3590625942743494,0.17133840440358442
làm ơn thay đổi cái âm thanh thông báo ứng dụng này đi tôi thì bao giờ củng để volume để tiện nhưng lúc nào nghe cái âm thanh thông báo ứng dụng này cũng giật cả mình,0.35338077366153936,0.33725478259662234,0.30936444374183825
lúc đâu lúc sau PROFANE ban dung choi,0.42247251479867537,0.2514999980912188,0.3260274871101058
chò ấy chán cần thêm nhiều đồ khác,0.4569513014603276,0.32395035598957156,0.21909834255010088
ê anh sửa lại cái đi lên thì chậm mà lên rồi thì bấm vào play thì không chơi game như chó,0.41685296550974954,0.3769763288046966,0.20617070568555393
lúc toi tai cai nay ve không được la sao,0.38405641922007194,0.35806059220150405,0.257882988578424
chán thì choi ngon s thì lag vãi,0.4991428021706879,0.25679416061931737,0.24406303720999478
rũ tý hiệu tốt tuyết title thám để ý đồ thuận riêng xe viên hg xe điểm xe riêng điều for sure for đi từ sữa ghê đi ăn dịch biên buổi huấn biết hưng của những gì đi từ đó ta thấy gì thì,0.3944924123968987,0.2543667043441577,0.35114088325894355
tôi đánh giá sao vì sao là sao là,0.37500107334580896,0.49088117531494796,0.134117751339243
phải gọi là quá nặng,0.39950138976616917,0.2632653136896217,0.3372332965442092
cài như không,0.5625120217153651,0.24627886738234106,0.1912091109022938
cập nhật bị lỗi sao cập nhật mà nó báo lỗi vậy,0.46417784423227454,0.3182699523285567,0.21755220343916867
cập nhất xong eo choi được,0.34928130372637056,0.2881105355962998,0.36260816067732965
dỡ ma không hay,0.37356792257763527,0.3486434202987535,0.27778865712361117
chơi được triệu điểm văng game mất hết điểm cay quá,0.42303178130853475,0.34385701893603554,0.2331111997554296
game hay cho sao vì sao là còn sao là,0.36147725021715266,0.4929543866139643,0.14556836316888302
khung ba co may cho de tao hoc c,0.4089527532964364,0.4058103124577049,0.18523693424585885
thấy chán chạy đi chạy lại cũng chả có gì mới được cái với thêm nhân vật à em khuyên các bạn đừng chơi chán bỏ mẹ,0.46569881363593224,0.34177278403149264,0.19252840233257523
đỡ quá là gì luôn t hình màu one qua đại biểu đồ hình i my sói chó sói xám chiếc xe tăng số sang file word cốc pha và five c số số không có lẽ vì thế nào mà cảm thấy rất hay mì tôm mà chọt có điều kiện mua gái nên cũng không có tiền mua ship lâm cầm viết gì đó p đường đa số với tăng ca mấy cô em gái không ai nữa một chân dài quyến rũ gấu up chơi hết số nợ nước ngoài trong đêm nay tao vẫn đang không đáng gì cho em được mấy đường công,0.4842209851670703,0.22486846503248792,0.29091054980044173
không tải gì được hết,0.39819513772320625,0.3360403560318706,0.2657645062449232
sao các động tác tôi lướt không được vậy lúc bắt đầu chơi thì còn lướt được lúc sau thì khi gặp trướng ngại vật tôi lướt rồi mà nó không di chuyển mong nhà sản xuất khắc phục lỗi này,0.45481536419279517,0.3192751299274786,0.22590950587972627
game hay quá tôi cho sao,0.3702770441920583,0.30396141548461303,0.3257615403233286
rất hay nhưng quá máy,0.3486396362722807,0.18531114850319313,0.4660492152245261
cho vì tải nó cứ giật giật lag lag như fi,0.52154638220115,0.2200130743199026,0.2584405434789472
con cat tai không được vài lon,0.4128126829145795,0.3241816766900127,0.26300564039540775
game này quá ức chế,0.3909899805732519,0.27679164808624834,0.33221837134049975
rất buồn cười và vui,0.3725524041134502,0.16607129855428038,0.4613762973322693
không choi được lag qua,0.4783975372520436,0.2348766484212607,0.28672581432669575
game gi ma kinh,0.3672292822742896,0.39663959861581877,0.23613111910989154
không lưu tiến trình được cứ thoát ra vô lại thì lại bắt đầu như lúc tải về mong khắc phục sớm,0.3718216436354679,0.30403211784202644,0.32414623852250574
khi tôi ấn vào tiết kiệm pin thì tự nhiên nó thoát ra ngoài tôi vào lại thì thấy mất luôn kỷ lục,0.38224953732341926,0.33716437295438423,0.28058608972219656
game gi đâu ma choi không được gi ca ghe,0.41724042680954615,0.35449578491788464,0.22826378827256927
quảng cáo hoài thôi không có cũng quảng cáo t rất ghét,0.5013679997355308,0.32212621802512925,0.17650578223933994
game như ấn tí lại quảng cáo PROFANE game rác,0.4084866801610441,0.3922259858211258,0.19928733401783016
chơi là k nhận được máy hoài,0.37896206456780535,0.3281953300161045,0.2928426054160902
sao cứ mã lỗi hoài vậy,0.5423240918682172,0.24346396781230162,0.21421194031948118
quá tệ xem quảng cáo để được đi tiết thế mà xem lần mà vẫn không được,0.5430896928880242,0.27833655634283383,0.17857375076914198
không hay tôi rất ghét trò này,0.39335783329148494,0.2790204847337681,0.327621681974747
bi lỗi không vao được ad ơi,0.4124222683739312,0.36798577564676216,0.21959195597930667
game gì đâu mà lâu lâu nhảy lên thì nó lại đi qua,0.3683092734700895,0.3021858356521479,0.3295048908777625
trò chơi này rất tệ hại,0.5328870098599079,0.24382777810129228,0.22328521203879984
cang ve sao chay nhanh qua mong sua lai them,0.3772182527753652,0.26278007146914634,0.36000167575548847
tro choi tao lao vo game choi rat lau doi den ma van chua choi được chan de tai cho choi vui hon,0.3446064584986649,0.3113646730758081,0.34402886842552693
game như gì z á chơi phút là r dập dập mau thua,0.5120176276473628,0.3056725706368367,0.18230980171580038
game nhu PROFANE tai may dong ho ma không tai được game,0.37417345331761015,0.3589453368908031,0.2668812097915868
lo go cài cài lại mất hết tiền game run PROFANE cut ngựa,0.41534344307346066,0.3827286227042506,0.20192793422228877
chơi mãi không phá đảo nên cho sao,0.3703867821496253,0.44838579737992684,0.18122742047044796
game rất hay nhưng sang sự kiện khác thì tôi bị mất,0.4789398333972491,0.2373014396968314,0.28375872690591963
không cu bi lat hoai,0.4597947082003982,0.3320050092016936,0.20820028259790818
tải nữa chừng bị đứng,0.3784740783128677,0.35582792043948896,0.2656980012476433
lag chết mẹ người ta nói lag cũng không khắc phục nữa đúng là game sàm,0.42786450421425487,0.38664063663177,0.18549485915397518
tôi không thể cài được game,0.44089976220166205,0.31621845540393345,0.24288178239440458
làm tui may được cai sua nhiều may tui may cui bam thi vay do dung sua,0.42398946816077,0.3242054632956571,0.251805068543573
như PROFANE nhưng được cái hay,0.4047993006645031,0.3354542688425197,0.25974643049297724
như l game rễ PROFANE,0.34861935132147304,0.3661323556701049,0.2852482930084222
máy dư dung lượng mà vẫn lag là sao,0.4627457041592805,0.3162892325893085,0.22096506325141094
tải quá lâu chờ mệt quá,0.34568781694140116,0.1942868439029998,0.46002533915559907
không tải về máy được,0.35835797401844394,0.3393325512837455,0.30230947469781044
không có cho sao,0.43584109080137307,0.43271639753970187,0.13144251165892507
choi không được vô la bi r,0.4897439013374351,0.26411237532811244,0.24614372333445236
tui thì thích cái cũ hơn chứ không thích cái mới này cái kia chơi hay hơn,0.4385674588458283,0.2488967122932379,0.31253582886093373
chua chơi nhung thay moi ngu lie nen tai,0.3735005082529657,0.32908523782364885,0.29741425392338544
game chạy nhưng tao lại thấy nó bay,0.35435861179772976,0.3695669643359834,0.2760744238662869
trò chơi này hơi chán,0.5530823527230577,0.25894413961128787,0.18797350766565427
không có bản khác,0.36289859433284777,0.3847809579668159,0.25232044770033635
hay nhưng tôi cho sao vì sao là sao là,0.39445893664691456,0.44964937989329806,0.1558916834597873
quá hay nhưng me cho seo ạ,0.3436013887632572,0.2922966543544365,0.36410195688230645
gam nay lăm quan cao qua cho sao,0.3681244025956905,0.31154674648633496,0.3203288509179745
game nhưng nay buồn vì bị cắm sừng,0.4373438919467566,0.33762101792882515,0.22503509012441827
không mo được game len help me,0.3427184109933527,0.34185474213206585,0.3154268468745815
đăng nhập face nó cứ xoay vòng vòng thoát ra vô lại thì đứng im k cho vào luôn,0.36149894760693335,0.371308513667231,0.2671925387258357
chán quảng cáo lia lịa thẳng ok treo đầu dê bán thịt chó,0.4613883929312216,0.2821504835948848,0.25646112347389355
tại sao không có sex,0.3409149619435879,0.509895798498804,0.14918923955760818
cho sao vì một sao là,0.4152784476148673,0.4572010462360026,0.12752050614913005
cho thêm việt nam đi,0.40024102690305846,0.4100890243235202,0.1896699487734214
to su thang lam game,0.35042069639477785,0.4193688654834909,0.2302104381217312
sao không tai được tai thì phan hòi,0.4773467323611748,0.3561677343600247,0.16648553327880042
không vô game được nó cứ ở màng hình chờ,0.4019771073879331,0.3137621675901664,0.2842607250219006
được hay tôi cho sao,0.42243749215832593,0.35191973381061115,0.22564277403106286
tro choi nay minh an mai không choi được no hoi cai gi minh không,0.37676361323656626,0.35790335700714626,0.2653330297562874
game gì cập hoai,0.37639524826153525,0.35314321156124334,0.27046154017722135
load mãi không vào được rất rất tệ,0.43540018355194876,0.26451841156414047,0.30008140488391083
vui thì chịu nhưng khi chơi nó lắc đến không thể chịu được làm lại cho nó hết lắc đi cám ơn,0.39937615632352935,0.3602273343355893,0.24039650934088136
tai sao có thẻ visa rồi mà sao không mua được chìa khoá nhỉ,0.3667907693175085,0.45335844040519285,0.17985079027729864
tôi không muốn gặp chường hợp này tôi không tải được,0.46719211822894496,0.278002094087977,0.2548057876830781
gỡ ra là mất hết lại cày lại từ đầu mệt tốn time ad óc chó,0.376927612706692,0.4122499731188052,0.21082241417450276
quá h nhưng khi tải nó không hiện trên màn hình,0.42965959343392524,0.2751612664624514,0.2951791401036233
lướt không êm gì cả hay bị đứng bấm không ăn,0.4618811137896202,0.2582854453589365,0.27983344085144324
tro nay qua lag không the choi được đâu may,0.43917159796756505,0.26750306910810034,0.29332533292433466
óc chó ngu xoá điểm của tao,0.41327863371247725,0.2984329045212181,0.2882884617663046
như l không vào được mong cho vào không thì báo cáo,0.47730606783973,0.34940502223537206,0.17328890992489795
sao cho sự hay và quá hay,0.35551649074328917,0.24873615630409807,0.3957473529526129
quá nhàm chán và dở tệ,0.673221922276857,0.1465318737954453,0.18024620392769772
game chán thấy ghét nó,0.5116199267219412,0.2993667516259142,0.18901332165214466
sao vào ứng dụng này khó vậy,0.4684384835071234,0.2938685511773055,0.23769296531557105
tự biết đi nhá tại sao cho sao,0.39121814212557926,0.4259578396305546,0.18282401824386615
hay nhưng hay nhảy lung tung,0.3753900207565779,0.26350762872910793,0.3611023505143141
game như chơi gần triệu điểm dừng game đi sạc pin sạc xong nó xóa luôn game đang chơi như ấy,0.34801319338431314,0.3557360278545344,0.29625077876115236
game này bị lỗi quá nhiều người mong nhà phát hành sửa lại,0.4103885430925396,0.35683395007102386,0.23277750683643653
chỉ được sao vì tôi là người,0.41735156022967473,0.4221892024497649,0.16045923732056033
tôi thấy tải rất chậm và còn đơ nữa,0.4304244449118772,0.23783331256152943,0.33174224252659346
trò chơi bị lag và không hay,0.42775446412754137,0.34806738882305865,0.2241781470494
chút nào chán như con gián ai chấm sao thì chấm chứ tôi là chấm sao thôi,0.3999999543128719,0.3875821035132275,0.21241794217390067
máy sam sung a éo tải được tức PROFANE,0.3633670105031128,0.33916385163494905,0.2974691378619381
hay nhưng cho chướng ngại vật khó,0.37991168961488836,0.3468946100667122,0.2731937003183995
khá tệ hay bị load,0.4871088572135619,0.29482524648551406,0.21806589630092407
game giật như chó chơi như đang chơi thì lag tôi muốn được chủ game chỉnh lại cho đỡ lại và giật hơn,0.38031569748345684,0.3471570052355664,0.2725272972809767
tao sẽ kiện cái trò này vì đã ăn bao tiền thời gian của tao,0.5315894742360107,0.2514304210438754,0.216980104720114
lừa đảo tôi dùng vào không được,0.4500011986590949,0.2894927951029028,0.26050600623800235
mong coi lai tai xoa hết nhan van lan skin cua toi trong khi toi da dang nhan face ma không được phai choi tu đâu la sao,0.3991659742572794,0.3271762127751579,0.2736578129675627
tôi không vào được tại sao,0.4298985002167021,0.4036544112331562,0.16644708855014156
game không được sao,0.4412766427571482,0.3892131569569701,0.1695102002858816
game như cái,0.3443163504197906,0.4164955525859836,0.23918809699422575
game này rất chán còn dỡ game nó cứ còn nhiều quảng cáo quá dỡ,0.5009484347069157,0.259058896504492,0.23999266878859238
gần full hết r out vô lại mất hết chơi lại từ,0.47901483433277875,0.33011026673384747,0.19087489893337384
bọn PROFANE quảng cáo chúng mày bị thiểu năng à,0.40317979791620895,0.4159016287008014,0.1809185733829897
nói chứ đéo ra cc gì,0.37544198963921577,0.38391743997042194,0.24064057039036232
me cha noi nha may,0.36070173878646145,0.3253820323443449,0.3139162288691936
choi thay nguy sao ay,0.3455690566345994,0.32605077714812436,0.3283801662172762
hôm qua anh tôi cho k ăn sáng vì vui quá tôi cho b,0.3983167658589141,0.24834483105497707,0.35333840308610887
PROFANE game PROFANE xem quảng cáo củng mệt,0.44440276576505755,0.3755554424227652,0.18004179181217725
sao mỗi lần tôi coi quảng cáo để nhận chìa khóa hồ sinh hoặc hộp quà bí ẩn tôi bấm vào và nó cứ bắt tôi chờ rất lâu không cho tôi xem quảng cáo để nhận quà luôn yêu cầu chủ game khắc phục tình trạng này cứ như vậy khiến tôi không mua được nhân vật và gián yêu cầu khắc phục lỗi này tôi thật sự không hài lòng về game này xin khắc phục tôi xin chủ game đó nó cứ như vậy khiến tôi rất khó chịu muốn xóa game luôn ý và nó bắt tôi coi quảng cáo nhưng không cho tôi nhận quà,0.5308408145762191,0.2263706203833705,0.2427885650404103
game không có âm thanh mặc dù loa bị hỏng,0.3544041059780146,0.4495849708671442,0.1960109231548414
quá tệ cập nhật xong không vào được,0.5494772985993351,0.2097240908107038,0.24079861058996102
việt nam và trung quốc là người,0.37100256109897606,0.4372452931909454,0.19175214571007865
cập nhật mới nhất làm mất đi thẩm mỹ của game,0.36758681148384575,0.304095787649393,0.32831740086676126
hở chút là quảng cáo,0.3604788855949384,0.43980312051724946,0.1997179938878122
chưa nó đẹp hơn h rồi đồ hoạ nó xấu,0.3560240718607579,0.23466714842932532,0.40930877970991686
tôi không tải được mà đã xóa và,0.41335416381052525,0.3132367408619925,0.27340909532748225
game cập nhật quá nhiều,0.3646516408717288,0.30256010401852335,0.33278825510974774
tôi đang chơi thì quản cáo lên hết quản cáo là tôi chết rồi không nên tải về nhà,0.37155746643770293,0.38580840382417847,0.2426341297381187
hay quá cho nên tôi cho sao,0.37668875372307736,0.3236465838014274,0.2996646624754953
sao là sao là trung quốc,0.4318817005129525,0.4327536919957897,0.13536460749125767
cho game sao vì tôi là người việt mà cờ việt thì có sao,0.3405181880432843,0.518981930914477,0.1404998810422388
tai sao vào không được,0.4987377294633394,0.3680545473525302,0.13320772318413038
sao tôi không tải được,0.45641446453732004,0.3511777054889349,0.19240782997374511
vì nó quá lag nên tôi đánh dá sao,0.36116536483632744,0.3573936385170777,0.28144099664659483
không hay như mình nghỉ,0.3507851303542313,0.3820373732118814,0.2671774964338873
đâu tai lau bo ba,0.3757106523667618,0.32909789221135616,0.2951914554218821
tải không được cứ báo lỗi mãi,0.4787550006908083,0.2789783069520207,0.24226669235717105
game chơi cũng khá hay nhưng chơi hoài cũng chán nên cho,0.3494708674668213,0.381270206373954,0.2692589261592247
tải về thì được lúc chơi thì không được,0.417305831340394,0.3599782468423052,0.2227159218173007
lúc nào tôi tải được trò chơi rồi tôi cho năm sao đúng là game cùi bắp,0.40266245963955394,0.3538561582265016,0.2434813821339445
impossible to get the,0.38647429383103965,0.3935589973883013,0.21996670878065896
vừa mới tải xong lập tức xóa ngay vì tiền không như cũ gì cả,0.42378939518563935,0.2602089554704964,0.3160016493438643
không biết nên cho s,0.34488265325064993,0.3835779263002186,0.27153942044913154
tôi chẳng thấy đăng nhập đâu cả,0.357927656885159,0.3165407465334186,0.32553159658142244
game chán quá rồi đây chỉ dành cho bọn trẻ trâu thui,0.38517675920070793,0.3029896939307001,0.31183354686859194
hay nhưng ma nang may qua,0.4211458897495585,0.27245490689259183,0.3063992033578496
sao là của việt nam sao là của trung quốc nên t chấm sao,0.3807072298809373,0.4893956839616364,0.12989708615742637
chơi chả được gì cứ bị lỗi nên cho sao còn nhiều quảng cáo nữa,0.5480586859438838,0.34349800692218635,0.10844330713392994
du me nay cai tro gi đâu ma lúc xao di lai không xao được,0.3545905338714896,0.378822558737578,0.2665869073909324
sao là trung quốc sao là việt nam nên cho,0.37265017933027056,0.5108260652275438,0.11652375544218567
trò chơi này quá bẩn chơi trong một thời gian dài tự nhiên mất hết dữ liệu còn yếu kém,0.5344240108849904,0.2743798142621934,0.19119617485281637
game gì mà tải về xong vô chơi cứ mãi chưa xong chả hiểu sao luôn ý,0.40667437619262,0.3276223380452112,0.26570328576216895
hách ròi cũng không,0.4641803708883199,0.32723853950460374,0.20858108960707625
chơi game này hay bị kg ai chơi thì cũng kg theo thôi nên mọi người đừng có chơi,0.36688097343654674,0.4827375731737944,0.15038145338965886
tải lâu chết mẹ mà mấy thánh còn khen hơn nữa còn lag chứ,0.3878355835896774,0.4188095491647328,0.19335486724558992
sao không tai được sao,0.4752383618492771,0.39464775545708325,0.1301138826936396
mong ad chích sua gam bi lỗi đang chơi thi bi,0.3517637783834614,0.3572141843699319,0.2910220372466067
tôi chọn sao vì còn sao là,0.4353964413054255,0.448820216718388,0.11578334197618652
du ma bay lam an gi tai ve roi không choi được,0.36356800795257016,0.35708327777031146,0.2793487142771184
chơi k vui chán mọi người đừng tải nha,0.3674945510802216,0.4308036288152581,0.20170182010452023
giờ game không cập nhật gì hết nên đừng tai,0.35801107551208267,0.4135543198567245,0.2284346046311928
không có gì nổi bật,0.47558699778328256,0.25512244853479793,0.26929055368191934
vào lâu không chịu được,0.48906524992121264,0.26398715938441897,0.2469475906943684
trò này mua nhân vật mất nhiều tiền quá mà trong khi đó chơi giỏi nhất thì hơn hoặc đồng vàng mà con thì đồng vàng,0.38231737652025977,0.3306831253054799,0.28699949817426024
trò chơi gì mà láp mà còn ho lao nữa chớ,0.4076077936392083,0.3989717877674824,0.1934204185933093
không tải được cái gì hết á,0.47478719841683675,0.32070116142417693,0.20451164015898637
game khá lỗi và nhiều quảng cáo,0.4255397229395321,0.3253868080324447,0.2490734690280231
thay vì mỗi lần ra bắt buộc phải xem quảng cáo lần bạn có thể bỏ điều đó đi và tôi chấp nhận việc xem quảng cáo trong game để nhận phần thưởng của mình,0.36355081242574727,0.4435548405714554,0.19289434700279742
vì tôi không vô được nên cho sao,0.4794017655313038,0.35206979451472264,0.16852843995397349
game không hay gì hết,0.3829587109235289,0.3832593079299748,0.2337819811464963
tải về mà chậm như rùa,0.43417583769706025,0.2921095851057755,0.2737145771971642
t sẽ cho seo vì như cức,0.42223935983490896,0.3446946749942803,0.23306596517081066
cực khó chịu vì phiên bản mới sau quảng cáo càng chơi mà lại quảng cáo trò chơi khác cách bắt buộc xem k thể thoát ra khỏi quảng cầu tải hoặc thoát hẳn vào lại mới cáo bất chợt liên tục s lâu mà còn phải thử nghiệm trò chơi quảng cáo k cho giác tốn thời gian cách khinh khủng,0.4840520918814881,0.3897355461057793,0.12621236201273256
PROFANE cai lau war,0.36027439243158593,0.36647182501784104,0.2732537825505729
một sao thôi tôi tải mãi chẳng được,0.41262586326215145,0.3474834463385818,0.23989069039926675
thêm nhiều cơ chế hơn,0.4152734086271847,0.32872525269772307,0.2560013386750923
chỉ có cách chơi chán quá,0.47667159624565464,0.33165936008074304,0.19166904367360224
không tải được bị phản hồi tui cho sao sao,0.3653891920783739,0.4647401741138795,0.1698706338077466
tai sao không vao được,0.43331904283051287,0.38279746055982783,0.1838834966096593
game hay nhưng cần ít quảng cáo,0.35093055966992837,0.473688403417214,0.1753810369128577
chơi quá chán luôn,0.5489209434164088,0.20865826233832202,0.2424207942452691
